Date,Temp C,WindSpeed Kmph,Wind Dir 16 Point,Weather Desc,Precip MM,Humidity,Visibility,Pressure,Cloudcover,HeatIndex C,Dew Point C,WindChill C,Wind Gust Kmph,Feels Like C, UV Index 
21/6/2009 300,22,10,WSW,Partly cloudy,0.0,91,10,1009,57,25,21,22,14,22,1
21/6/2009 400,23,11,WSW,Partly cloudy,0.0,87,10,1010,51,25,21,23,15,25,1
21/6/2009 500,24,12,WSW,Partly cloudy,0.0,82,10,1010,45,26,21,24,15,26,1
21/6/2009 600,25,14,SW,Partly cloudy,0.0,78,10,1011,39,27,21,25,16,27,1
21/6/2009 700,26,14,WSW,Partly cloudy,0.0,72,10,1010,36,28,21,26,17,28,1
21/6/2009 800,27,15,WSW,Partly cloudy,0.0,67,10,1010,32,30,21,28,17,30,1
21/6/2009 900,29,15,WSW,Partly cloudy,0.0,62,10,1010,28,31,21,29,18,31,1
21/6/2009 1000,29,16,WSW,Partly cloudy,0.0,63,10,1009,27,31,21,29,20,31,1
21/6/2009 1100,28,17,WSW,Patchy rain possible,0.5,64,9,1009,26,31,21,28,23,31,1
21/6/2009 1200,28,18,WSW,Patchy rain possible,0.6,64,9,1008,25,31,21,28,25,31,1
21/6/2009 1300,27,15,WSW,Patchy rain possible,0.3,68,9,1008,23,30,21,27,20,30,1
21/6/2009 1400,26,11,WSW,Sunny,0.0,72,10,1008,21,29,21,26,15,29,1
21/6/2009 1500,25,8,WSW,Sunny,0.0,76,10,1008,18,27,21,26,9,27,1
21/6/2009 1600,24,9,WSW,Sunny,0.0,79,10,1008,18,27,21,25,11,27,1
21/6/2009 1700,23,9,SW,Sunny,0.0,83,10,1009,18,26,21,24,13,26,1
21/6/2009 1800,23,10,SW,Sunny,0.0,86,10,1010,17,25,20,23,14,25,1
21/6/2009 1900,22,10,SW,Clear,0.0,87,10,1010,21,25,20,23,16,25,1
21/6/2009 2000,22,11,SW,Partly cloudy,0.0,88,10,1010,24,25,20,22,17,25,1
21/6/2009 2100,22,12,SSW,Partly cloudy,0.0,90,10,1010,28,25,20,22,18,22,1
21/6/2009 2200,22,12,SW,Partly cloudy,0.0,90,10,1010,31,24,20,22,19,22,1
21/6/2009 2300,22,13,SW,Partly cloudy,0.0,90,10,1009,33,24,20,22,20,22,1
22/6/2009 0,22,13,SW,Partly cloudy,0.0,90,10,1009,36,24,20,22,20,22,1
22/6/2009 100,22,13,SW,Partly cloudy,0.0,91,10,1009,37,24,20,22,20,22,1
22/6/2009 200,22,12,SW,Partly cloudy,0.0,91,10,1009,39,24,20,22,19,22,1
22/6/2009 300,22,12,SW,Partly cloudy,0.0,91,10,1009,40,24,20,22,18,22,1
22/6/2009 400,23,13,SW,Partly cloudy,0.0,86,10,1010,37,25,20,23,17,25,1
22/6/2009 500,24,13,WSW,Partly cloudy,0.0,81,10,1010,34,26,20,24,16,26,1
22/6/2009 600,25,13,WSW,Partly cloudy,0.0,76,10,1010,31,27,21,25,15,27,1
22/6/2009 700,26,15,WSW,Partly cloudy,0.0,72,10,1010,29,28,21,26,18,28,1
22/6/2009 800,27,17,WSW,Partly cloudy,0.0,69,10,1010,28,30,21,27,20,30,1
22/6/2009 900,28,19,WSW,Partly cloudy,0.0,65,10,1010,26,31,21,29,22,31,1
22/6/2009 1000,28,19,WSW,Partly cloudy,0.0,65,10,1009,23,31,21,28,23,31,1
22/6/2009 1100,28,18,WSW,Patchy rain possible,0.5,66,9,1008,21,31,21,28,24,31,1
22/6/2009 1200,28,17,WSW,Patchy rain possible,0.7,66,9,1008,18,30,21,28,25,30,1
22/6/2009 1300,27,17,WSW,Patchy rain possible,0.3,71,9,1008,23,29,21,27,24,29,1
22/6/2009 1400,26,17,WSW,Partly cloudy,0.0,76,10,1008,29,28,21,26,23,28,1
22/6/2009 1500,25,17,WSW,Partly cloudy,0.0,80,10,1007,35,27,21,25,22,27,1
22/6/2009 1600,24,15,SW,Partly cloudy,0.0,83,10,1008,38,26,21,24,21,26,1
22/6/2009 1700,24,14,SW,Patchy rain possible,0.1,86,9,1009,41,26,21,24,20,26,1
22/6/2009 1800,23,13,SW,Patchy rain possible,0.1,89,9,1009,44,25,21,23,19,25,1
22/6/2009 1900,23,14,SW,Patchy rain possible,0.1,89,9,1009,48,25,21,23,21,25,1
22/6/2009 2000,23,15,SW,Partly cloudy,0.0,90,10,1009,52,25,21,23,23,25,1
22/6/2009 2100,23,17,SW,Partly cloudy,0.0,90,10,1010,56,25,21,23,25,25,1
22/6/2009 2200,23,16,SW,Partly cloudy,0.0,90,10,1009,55,25,21,23,23,25,1
22/6/2009 2300,22,15,SW,Light rain shower,0.2,90,10,1009,54,25,21,22,21,25,1
23/6/2009 0,22,13,SW,Light rain shower,0.3,90,10,1008,52,25,21,22,19,25,1
23/6/2009 100,22,13,SW,Light rain shower,0.1,90,10,1008,53,25,21,22,20,25,1
23/6/2009 200,22,13,SW,Partly cloudy,0.0,90,10,1008,54,25,21,22,20,25,1
23/6/2009 300,22,13,WSW,Partly cloudy,0.0,90,10,1008,54,25,20,22,20,25,1
23/6/2009 400,23,13,SW,Partly cloudy,0.0,86,10,1008,52,25,21,23,18,25,1
23/6/2009 500,24,14,SW,Patchy rain possible,0.1,81,9,1009,49,26,21,24,17,26,1
23/6/2009 600,25,14,SW,Patchy rain possible,0.1,77,9,1009,47,27,21,25,16,27,1
23/6/2009 700,26,15,WSW,Patchy rain possible,0.0,74,9,1009,44,28,21,26,18,28,1
23/6/2009 800,27,17,WSW,Partly cloudy,0.0,70,10,1009,42,30,21,27,20,30,1
23/6/2009 900,28,19,WSW,Partly cloudy,0.0,66,10,1009,39,31,22,28,22,31,1
23/6/2009 1000,28,18,WSW,Partly cloudy,0.0,68,9,1008,39,31,22,28,23,31,1
23/6/2009 1100,27,17,WSW,Moderate or heavy rain shower,0.9,70,8,1007,39,30,22,27,25,30,1
23/6/2009 1200,27,17,WSW,Moderate or heavy rain shower,1.2,72,7,1007,38,29,22,27,26,29,1
23/6/2009 1300,26,15,WSW,Moderate or heavy rain shower,0.6,75,8,1007,39,28,21,26,22,28,1
23/6/2009 1400,25,13,WSW,Partly cloudy,0.0,79,9,1007,39,28,21,25,19,28,1
23/6/2009 1500,24,11,SW,Partly cloudy,0.0,82,10,1007,40,27,21,25,15,27,1
23/6/2009 1600,24,11,SW,Partly cloudy,0.0,84,10,1007,41,26,21,24,15,26,1
23/6/2009 1700,23,11,SW,Patchy rain possible,0.1,86,9,1008,42,26,21,24,16,26,1
23/6/2009 1800,23,12,SW,Patchy rain possible,0.2,88,9,1009,43,25,21,23,17,25,1
23/6/2009 1900,23,12,SW,Patchy rain possible,0.1,89,9,1009,47,25,21,23,18,25,1
23/6/2009 2000,23,13,SW,Partly cloudy,0.0,90,10,1009,52,25,21,23,19,25,1
23/6/2009 2100,22,13,SW,Partly cloudy,0.0,90,10,1009,56,25,21,23,20,25,1
23/6/2009 2200,22,13,SW,Partly cloudy,0.0,91,10,1008,60,25,21,22,19,25,1
23/6/2009 2300,22,12,SW,Light rain shower,0.1,91,10,1008,64,25,21,22,18,25,1
24/6/2009 0,22,12,SW,Light rain shower,0.1,92,10,1008,68,25,21,22,17,25,1
24/6/2009 100,22,12,SW,Light rain shower,0.0,92,10,1008,71,25,21,22,18,25,1
24/6/2009 200,22,12,SW,Cloudy,0.0,93,10,1008,73,25,21,22,18,25,1
24/6/2009 300,22,12,SW,Cloudy,0.0,93,10,1008,76,25,21,22,18,25,1
24/6/2009 400,23,12,WSW,Cloudy,0.0,89,10,1008,68,25,21,23,18,25,1
24/6/2009 500,24,13,WSW,Light rain shower,0.3,85,10,1009,61,26,21,24,17,26,1
24/6/2009 600,25,13,WSW,Light rain shower,0.5,80,10,1009,53,27,21,25,17,27,1
24/6/2009 700,26,14,WSW,Light rain shower,0.2,77,10,1009,48,28,21,26,18,28,1
24/6/2009 800,27,16,WSW,Partly cloudy,0.0,73,10,1009,42,29,22,27,19,29,1
24/6/2009 900,28,17,WSW,Partly cloudy,0.0,70,10,1008,37,31,22,28,20,31,1
24/6/2009 1000,28,17,WSW,Partly cloudy,0.0,70,9,1008,36,30,22,28,22,30,1
24/6/2009 1100,27,16,WSW,Moderate or heavy rain shower,1.1,71,8,1007,34,30,22,28,23,30,1
24/6/2009 1200,27,15,WSW,Moderate or heavy rain shower,1.5,71,7,1007,33,30,22,27,25,30,1
24/6/2009 1300,26,15,WSW,Moderate or heavy rain shower,0.8,75,8,1007,35,29,22,26,24,29,1
24/6/2009 1400,26,15,WSW,Partly cloudy,0.0,78,9,1007,37,28,21,26,22,28,1
24/6/2009 1500,25,15,WSW,Partly cloudy,0.0,81,10,1007,39,27,21,25,21,27,1
24/6/2009 1600,24,15,WSW,Partly cloudy,0.0,84,10,1007,40,26,21,24,20,26,1
24/6/2009 1700,23,14,WSW,Light rain shower,0.4,87,10,1008,41,26,21,23,19,26,1
24/6/2009 1800,23,13,SW,Light rain shower,0.5,90,10,1008,42,25,21,23,19,25,1
24/6/2009 1900,23,13,SW,Light rain shower,0.3,90,10,1009,46,25,21,23,19,25,1
24/6/2009 2000,22,14,SW,Partly cloudy,0.0,90,10,1009,50,25,21,22,20,25,1
24/6/2009 2100,22,14,SW,Partly cloudy,0.0,91,10,1009,55,25,21,22,21,25,1
24/6/2009 2200,22,14,SW,Partly cloudy,0.0,91,10,1009,58,25,21,22,21,25,1
24/6/2009 2300,22,15,SW,Light rain shower,0.2,91,10,1009,61,25,21,22,22,25,1
25/6/2009 0,22,15,SW,Light rain shower,0.3,91,10,1008,64,25,20,22,22,25,1
25/6/2009 100,22,14,SW,Light rain shower,0.1,91,10,1008,65,25,21,22,20,25,1
25/6/2009 200,22,12,SW,Cloudy,0.0,91,10,1008,66,25,21,22,18,25,1
25/6/2009 300,22,11,SW,Cloudy,0.0,92,10,1008,68,25,21,22,16,25,1
25/6/2009 400,23,12,WSW,Cloudy,0.0,89,10,1008,65,25,21,23,17,25,1
25/6/2009 500,23,14,WSW,Light rain shower,0.1,86,10,1009,63,26,21,23,18,26,1
25/6/2009 600,24,15,WSW,Light rain shower,0.1,83,10,1009,60,26,21,24,18,26,1
25/6/2009 700,25,16,WSW,Light rain shower,0.1,79,10,1009,52,27,21,25,19,27,1
25/6/2009 800,26,17,WSW,Partly cloudy,0.0,74,10,1008,44,29,21,26,20,29,1
25/6/2009 900,28,18,WSW,Partly cloudy,0.0,70,10,1008,36,30,22,28,20,30,1
25/6/2009 1000,27,18,WSW,Partly cloudy,0.0,71,9,1008,39,30,22,27,23,30,1
25/6/2009 1100,27,17,WSW,Moderate or heavy rain shower,1.1,73,8,1007,42,29,22,27,26,29,1
25/6/2009 1200,27,17,WSW,Moderate or heavy rain shower,1.5,74,7,1006,46,29,22,27,29,29,1
25/6/2009 1300,26,17,WSW,Moderate or heavy rain shower,0.7,77,8,1006,45,28,21,26,26,28,1
25/6/2009 1400,25,16,WSW,Partly cloudy,0.0,79,9,1006,44,27,21,25,24,27,1
25/6/2009 1500,25,16,WSW,Partly cloudy,0.0,81,10,1006,43,27,21,25,21,27,1
25/6/2009 1600,24,15,WSW,Partly cloudy,0.0,84,9,1007,47,26,21,24,21,26,1
25/6/2009 1700,24,14,SW,Moderate or heavy rain shower,0.8,86,8,1008,50,26,21,24,20,26,1
25/6/2009 1800,23,13,SW,Moderate or heavy rain shower,1.1,89,7,1009,54,25,21,23,19,25,1
25/6/2009 1900,23,14,SW,Moderate or heavy rain shower,0.6,90,8,1009,59,25,21,23,22,25,1
25/6/2009 2000,23,16,SW,Cloudy,0.0,90,9,1009,63,25,21,23,24,25,1
25/6/2009 2100,22,17,WSW,Cloudy,0.0,91,10,1009,68,25,21,23,27,25,1
25/6/2009 2200,22,16,WSW,Cloudy,0.0,91,10,1008,71,25,21,22,25,25,1
25/6/2009 2300,22,15,WSW,Light rain shower,0.7,92,10,1008,74,25,21,22,23,25,1
26/6/2009 0,22,14,WSW,Light rain shower,1.0,92,10,1007,77,25,21,22,22,25,1
26/6/2009 100,22,12,WSW,Light rain shower,0.5,92,10,1008,78,25,21,22,19,25,1
26/6/2009 200,22,11,SW,Cloudy,0.0,92,10,1008,80,25,21,22,16,25,1
26/6/2009 300,22,9,SW,Cloudy,0.0,92,10,1008,82,25,21,22,12,25,1
26/6/2009 400,23,12,SW,Cloudy,0.0,88,10,1008,73,25,21,23,16,25,1
26/6/2009 500,24,15,WSW,Light rain shower,0.2,85,10,1008,63,26,21,24,19,26,1
26/6/2009 600,24,18,WSW,Light rain shower,0.2,81,10,1008,53,26,21,24,22,26,1
26/6/2009 700,25,18,WSW,Light rain shower,0.1,77,10,1008,45,27,21,25,21,27,1
26/6/2009 800,26,17,W,Partly cloudy,0.0,73,10,1008,38,28,21,26,20,28,1
26/6/2009 900,27,17,W,Partly cloudy,0.0,69,10,1008,30,29,21,27,19,29,1
26/6/2009 1000,27,17,W,Partly cloudy,0.0,71,10,1008,34,29,21,27,22,29,1
26/6/2009 1100,26,18,WSW,Light rain shower,0.6,73,10,1007,38,28,21,26,24,28,1
26/6/2009 1200,26,18,WSW,Light rain shower,0.8,75,10,1006,42,28,21,26,27,28,1
26/6/2009 1300,25,17,WSW,Light rain shower,0.4,78,10,1006,46,27,21,25,24,27,1
26/6/2009 1400,24,15,WSW,Partly cloudy,0.0,82,10,1007,49,26,21,24,21,26,1
26/6/2009 1500,23,13,WSW,Partly cloudy,0.0,85,10,1007,52,26,21,24,18,26,1
26/6/2009 1600,23,14,WSW,Partly cloudy,0.0,87,10,1007,61,25,21,23,20,25,1
26/6/2009 1700,23,14,WSW,Light rain shower,0.5,89,10,1008,70,25,21,23,21,25,1
26/6/2009 1800,22,15,WSW,Light rain shower,0.7,91,10,1009,79,25,21,22,23,25,1
26/6/2009 1900,22,13,SW,Light rain shower,0.4,91,10,1009,78,25,21,22,20,25,1
26/6/2009 2000,22,12,SW,Cloudy,0.0,92,10,1009,77,25,21,22,18,22,1
26/6/2009 2100,22,10,SW,Cloudy,0.0,92,10,1009,76,25,21,22,15,22,1
26/6/2009 2200,22,12,SW,Cloudy,0.0,92,10,1009,75,24,21,22,17,22,1
26/6/2009 2300,22,13,SW,Light rain shower,0.2,92,10,1008,75,24,20,22,20,22,1
27/6/2009 0,22,14,SW,Light rain shower,0.3,92,10,1008,74,24,20,22,22,22,1
27/6/2009 100,22,13,SW,Light rain shower,0.2,92,10,1008,72,24,20,22,20,22,1
27/6/2009 200,22,12,SW,Cloudy,0.0,92,10,1008,71,24,20,22,18,22,1
27/6/2009 300,22,10,SW,Cloudy,0.0,92,10,1007,69,24,20,22,16,22,1
27/6/2009 400,22,12,SW,Cloudy,0.0,90,10,1008,67,25,20,22,17,25,1
27/6/2009 500,22,13,SW,Light rain shower,0.4,89,10,1009,65,25,21,22,18,25,1
27/6/2009 600,23,14,SW,Light rain shower,0.5,88,10,1009,63,25,21,23,19,25,1
27/6/2009 700,24,15,WSW,Light rain shower,0.2,83,10,1009,52,26,21,24,19,26,1
27/6/2009 800,25,16,WSW,Partly cloudy,0.0,78,10,1009,40,27,21,25,19,27,1
27/6/2009 900,26,17,WSW,Partly cloudy,0.0,73,10,1008,28,28,21,26,19,28,1
27/6/2009 1000,26,17,WSW,Partly cloudy,0.0,73,10,1008,28,28,21,26,22,28,1
27/6/2009 1100,26,18,WSW,Patchy rain possible,0.6,72,9,1007,29,29,21,26,24,29,1
27/6/2009 1200,27,19,WSW,Patchy rain possible,0.7,71,9,1006,29,29,21,27,27,29,1
27/6/2009 1300,26,17,WSW,Patchy rain possible,0.4,75,9,1006,32,28,21,26,24,28,1
27/6/2009 1400,25,15,WSW,Partly cloudy,0.0,78,10,1007,35,27,21,25,20,27,1
27/6/2009 1500,24,13,SW,Partly cloudy,0.0,82,10,1007,38,26,21,24,17,26,1
27/6/2009 1600,23,13,SW,Partly cloudy,0.0,85,10,1007,44,25,21,23,18,25,1
27/6/2009 1700,23,13,SW,Light rain shower,0.4,87,10,1008,51,25,21,23,19,25,1
27/6/2009 1800,22,14,SW,Light rain shower,0.5,90,10,1009,57,25,21,22,21,25,1
27/6/2009 1900,22,15,SW,Light rain shower,0.2,90,10,1009,60,25,21,22,22,25,1
27/6/2009 2000,22,15,SW,Cloudy,0.0,91,10,1009,63,25,21,22,23,25,1
27/6/2009 2100,22,16,SW,Cloudy,0.0,91,10,1009,66,25,21,22,25,25,1
27/6/2009 2200,22,15,SW,Cloudy,0.0,92,10,1008,70,25,21,22,23,25,1
27/6/2009 2300,22,14,SW,Light rain shower,0.5,93,10,1008,75,24,21,22,21,22,1
28/6/2009 0,22,13,WSW,Light rain shower,0.6,94,10,1007,79,24,21,22,20,22,1
28/6/2009 100,22,13,SW,Light rain shower,0.3,94,10,1007,77,24,21,22,20,22,1
28/6/2009 200,22,13,SW,Cloudy,0.0,93,10,1007,75,24,21,22,20,22,1
28/6/2009 300,22,13,SSW,Cloudy,0.0,93,10,1007,73,24,21,22,20,22,1
28/6/2009 400,23,15,SW,Cloudy,0.0,89,10,1007,65,25,21,23,20,25,1
28/6/2009 500,23,16,SW,Patchy rain possible,0.1,86,9,1007,57,26,21,23,20,26,1
28/6/2009 600,24,17,SW,Patchy rain possible,0.2,82,9,1007,49,26,21,24,20,26,1
28/6/2009 700,25,14,WSW,Patchy rain possible,0.1,78,9,1007,42,28,21,25,17,28,1
28/6/2009 800,26,11,WSW,Partly cloudy,0.0,74,10,1008,35,29,21,27,13,29,1
28/6/2009 900,27,9,W,Partly cloudy,0.0,70,10,1008,28,30,22,28,10,30,1
28/6/2009 1000,27,12,W,Partly cloudy,0.0,70,10,1007,28,30,21,27,14,30,1
28/6/2009 1100,27,14,W,Patchy rain possible,0.4,70,9,1006,27,30,21,27,19,30,1
28/6/2009 1200,27,17,WSW,Patchy rain possible,0.5,69,9,1006,26,29,21,27,23,29,1
28/6/2009 1300,26,14,WSW,Patchy rain possible,0.3,73,9,1006,28,28,21,26,19,28,1
28/6/2009 1400,25,12,WSW,Partly cloudy,0.0,76,10,1006,31,27,21,25,15,27,1
28/6/2009 1500,24,9,WSW,Partly cloudy,0.0,80,10,1006,33,27,21,25,11,27,1
28/6/2009 1600,24,10,WSW,Partly cloudy,0.0,83,10,1006,44,26,21,24,13,26,1
28/6/2009 1700,23,11,WSW,Light rain shower,0.3,86,10,1007,55,25,21,23,16,25,1
28/6/2009 1800,22,12,SW,Light rain shower,0.4,90,10,1008,66,25,21,22,18,25,1
28/6/2009 1900,22,13,SW,Light rain shower,0.2,90,10,1008,71,25,21,22,19,25,1
28/6/2009 2000,22,13,WSW,Cloudy,0.0,91,10,1008,76,25,21,22,19,25,1
28/6/2009 2100,22,13,WSW,Cloudy,0.0,91,10,1008,81,25,21,22,20,22,1
28/6/2009 2200,22,13,WSW,Cloudy,0.0,92,10,1008,80,25,21,22,19,22,1
28/6/2009 2300,22,12,WSW,Light rain shower,0.5,92,10,1007,79,24,21,22,18,22,1
29/6/2009 0,22,12,WSW,Light rain shower,0.7,93,10,1007,78,24,21,22,17,22,1
29/6/2009 100,22,11,SW,Light rain shower,0.3,93,10,1007,78,25,21,22,17,22,1
29/6/2009 200,22,11,SW,Cloudy,0.0,93,10,1007,79,25,21,22,16,22,1
29/6/2009 300,22,11,SW,Cloudy,0.0,94,10,1007,79,25,21,22,16,22,1
29/6/2009 400,23,12,SW,Cloudy,0.0,91,10,1007,72,25,21,23,16,25,1
29/6/2009 500,23,13,SW,Light rain shower,0.3,88,10,1008,64,26,21,23,17,26,1
29/6/2009 600,24,14,WSW,Light rain shower,0.4,85,10,1008,57,26,21,24,18,26,1
29/6/2009 700,25,16,WSW,Light rain shower,0.2,81,10,1008,56,27,21,25,20,27,1
29/6/2009 800,25,18,WSW,Partly cloudy,0.0,78,10,1008,56,28,21,25,21,28,1
29/6/2009 900,26,20,WSW,Partly cloudy,0.0,74,10,1008,55,28,21,26,23,28,1
29/6/2009 1000,26,18,WSW,Partly cloudy,0.0,77,10,1007,55,28,21,26,22,28,1
29/6/2009 1100,25,16,WSW,Light rain shower,0.7,79,10,1006,56,27,21,25,21,27,1
29/6/2009 1200,25,14,WSW,Light rain shower,0.9,82,10,1006,56,27,21,25,20,27,1
29/6/2009 1300,24,12,WSW,Light rain shower,0.4,83,10,1006,58,27,21,25,16,27,1
29/6/2009 1400,24,10,WSW,Partly cloudy,0.0,84,10,1006,60,26,21,24,13,26,1
29/6/2009 1500,24,8,WSW,Partly cloudy,0.0,86,10,1006,62,26,21,24,10,26,1
29/6/2009 1600,23,9,WSW,Partly cloudy,0.0,88,10,1006,64,26,21,24,12,26,1
29/6/2009 1700,23,10,WSW,Light rain shower,0.4,89,10,1007,66,25,21,23,14,25,1
29/6/2009 1800,23,11,WSW,Light rain shower,0.6,91,10,1008,68,25,21,23,17,25,1
29/6/2009 1900,23,10,WSW,Light rain shower,0.3,92,10,1008,75,25,21,23,15,25,1
29/6/2009 2000,22,9,WSW,Overcast,0.0,92,10,1008,81,25,21,23,13,25,1
29/6/2009 2100,22,8,W,Overcast,0.0,93,10,1008,88,25,21,23,12,25,1
29/6/2009 2200,22,9,W,Overcast,0.0,93,10,1008,85,25,21,22,13,25,1
29/6/2009 2300,22,10,WSW,Light rain shower,0.7,94,10,1008,82,25,21,22,15,25,1
30/6/2009 0,22,11,WSW,Light rain shower,1.0,94,10,1008,80,25,21,22,17,25,1
30/6/2009 100,22,11,WSW,Light rain shower,0.5,94,7,1008,82,25,21,22,16,22,1
30/6/2009 200,22,10,SW,Mist,0.0,95,5,1008,83,25,21,22,15,22,1
30/6/2009 300,22,9,SW,Mist,0.0,95,2,1007,85,25,21,22,14,22,1
30/6/2009 400,22,10,SW,Mist,0.0,93,5,1008,82,25,21,22,15,25,1
30/6/2009 500,23,11,SW,Light rain shower,0.5,92,7,1008,78,25,21,23,16,25,1
30/6/2009 600,23,12,SW,Light rain shower,0.6,90,10,1009,75,25,21,23,17,25,1
30/6/2009 700,23,12,SW,Light rain shower,0.3,89,10,1009,77,26,22,23,16,26,1
30/6/2009 800,24,12,SW,Cloudy,0.0,87,10,1009,78,26,22,24,15,26,1
30/6/2009 900,24,11,SW,Cloudy,0.0,86,10,1009,80,26,22,24,14,26,1
30/6/2009 1000,25,13,SW,Cloudy,0.0,83,10,1008,68,27,22,25,16,27,1
30/6/2009 1100,25,15,SW,Light rain shower,0.5,81,10,1007,56,27,22,25,19,27,1
30/6/2009 1200,25,16,WSW,Light rain shower,0.6,79,10,1007,44,28,22,25,22,28,1
30/6/2009 1300,25,15,WSW,Light rain shower,0.3,81,10,1007,51,27,21,25,20,27,1
30/6/2009 1400,24,14,WSW,Cloudy,0.0,83,10,1007,58,26,21,24,19,26,1
30/6/2009 1500,23,13,WSW,Cloudy,0.0,85,10,1007,65,26,21,23,18,26,1
30/6/2009 1600,23,13,WSW,Cloudy,0.0,87,10,1008,66,25,21,23,19,25,1
30/6/2009 1700,23,13,WSW,Light rain shower,0.2,89,10,1008,68,25,21,23,19,25,1
30/6/2009 1800,22,14,WSW,Light rain shower,0.3,91,10,1009,69,25,21,22,20,25,1
30/6/2009 1900,22,13,WSW,Light rain shower,0.1,91,10,1009,73,25,21,22,19,25,1
30/6/2009 2000,22,12,WSW,Cloudy,0.0,91,10,1010,76,25,21,22,17,25,1
30/6/2009 2100,22,11,WSW,Cloudy,0.0,92,10,1010,80,25,21,22,16,25,1
30/6/2009 2200,22,12,WSW,Cloudy,0.0,92,10,1010,75,25,21,22,17,25,1
30/6/2009 2300,22,13,WSW,Light rain shower,0.8,92,10,1010,70,25,21,22,19,25,1
1/7/2009 0,22,14,WSW,Light rain shower,1.6,92,10,1010,65,25,21,22,21,22,1
1/7/2009 100,22,13,WSW,Light rain shower,0.8,92,10,1010,63,24,21,22,19,22,1
1/7/2009 200,22,12,WSW,Partly cloudy,0.0,91,10,1010,62,24,20,22,18,22,1
1/7/2009 300,22,11,WSW,Partly cloudy,0.0,91,10,1010,60,24,20,22,16,22,1
1/7/2009 400,23,12,WSW,Partly cloudy,0.0,88,10,1010,55,25,20,23,17,25,1
1/7/2009 500,23,14,WSW,Patchy rain possible,0.1,84,9,1010,50,26,21,23,17,26,1
1/7/2009 600,24,15,WSW,Patchy rain possible,0.1,80,9,1010,45,26,21,24,18,26,1
1/7/2009 700,26,16,WSW,Patchy rain possible,0.0,75,9,1010,38,28,21,26,18,28,1
1/7/2009 800,27,16,WSW,Partly cloudy,0.0,70,10,1010,32,29,21,27,19,29,1
1/7/2009 900,28,17,WSW,Partly cloudy,0.0,64,10,1010,26,30,21,28,19,30,1
1/7/2009 1000,28,17,WSW,Partly cloudy,0.0,66,10,1009,31,30,21,28,22,30,1
1/7/2009 1100,27,18,WSW,Light rain shower,0.7,69,10,1008,36,29,21,27,24,29,1
1/7/2009 1200,27,18,WSW,Light rain shower,0.9,71,10,1008,41,29,21,27,27,29,1
1/7/2009 1300,26,16,WSW,Light rain shower,0.4,74,10,1008,38,28,21,26,23,28,1
1/7/2009 1400,25,14,WSW,Partly cloudy,0.0,76,10,1008,35,27,21,25,19,27,1
1/7/2009 1500,24,12,WSW,Partly cloudy,0.0,79,10,1008,32,26,20,24,15,26,1
1/7/2009 1600,24,13,WSW,Partly cloudy,0.0,82,10,1008,38,26,20,24,17,26,1
1/7/2009 1700,23,14,WSW,Light rain shower,0.2,85,10,1009,44,25,20,23,20,25,1
1/7/2009 1800,22,15,WSW,Light rain shower,0.2,88,10,1010,50,25,20,22,23,25,1
1/7/2009 1900,22,15,WSW,Light rain shower,0.1,88,10,1010,61,25,20,22,23,25,1
1/7/2009 2000,22,15,WSW,Cloudy,0.0,89,10,1010,72,25,20,22,23,25,1
1/7/2009 2100,22,15,WSW,Cloudy,0.0,90,10,1011,83,25,20,22,23,25,1
1/7/2009 2200,22,15,WSW,Cloudy,0.0,90,10,1010,85,25,20,22,23,25,1
1/7/2009 2300,22,15,WSW,Light rain shower,0.6,91,10,1010,87,25,20,22,22,22,1
2/7/2009 0,22,15,WSW,Light rain shower,0.8,92,10,1010,89,24,20,22,22,22,1
2/7/2009 100,22,13,WSW,Light rain shower,0.4,92,10,1009,87,24,20,22,19,22,1
2/7/2009 200,22,11,WSW,Cloudy,0.0,92,10,1009,85,24,20,22,16,22,1
2/7/2009 300,22,9,WSW,Cloudy,0.0,92,10,1009,82,24,20,22,13,22,1
2/7/2009 400,22,12,WSW,Cloudy,0.0,90,10,1009,80,25,20,22,16,25,1
2/7/2009 500,22,14,WSW,Light rain shower,0.1,88,10,1009,77,25,20,22,19,25,1
2/7/2009 600,23,16,WSW,Light rain shower,0.1,86,10,1010,74,25,20,23,22,25,1
2/7/2009 700,24,15,WSW,Light rain shower,0.1,83,10,1009,65,26,21,24,20,26,1
2/7/2009 800,25,15,WSW,Partly cloudy,0.0,79,10,1009,56,27,21,25,18,27,1
2/7/2009 900,25,14,WSW,Partly cloudy,0.0,75,10,1009,47,27,21,25,16,27,1
2/7/2009 1000,26,15,WSW,Partly cloudy,0.0,73,10,1009,45,28,21,26,18,28,1
2/7/2009 1100,26,17,WSW,Patchy rain possible,0.1,70,9,1008,43,28,20,26,20,28,1
2/7/2009 1200,27,18,WSW,Patchy rain possible,0.2,68,9,1008,41,29,20,27,22,29,1
2/7/2009 1300,26,16,WSW,Patchy rain possible,0.1,71,9,1007,39,28,20,26,20,28,1
2/7/2009 1400,25,15,WSW,Partly cloudy,0.0,74,10,1007,36,27,20,25,18,27,1
2/7/2009 1500,24,13,WSW,Partly cloudy,0.0,77,10,1007,34,26,20,24,16,26,1
2/7/2009 1600,23,13,WSW,Partly cloudy,0.0,81,10,1008,43,25,20,23,18,25,1
2/7/2009 1700,23,14,WSW,Light rain shower,0.1,84,10,1009,52,25,20,23,20,25,1
